date_utc,hour_utc,system_vertical_load_MW
2014-03-17,17,5582
2014-03-17,18,5667
2014-03-17,19,5481
2014-03-17,20,5204
2014-03-17,21,4974
2014-03-17,22,4678
2014-03-17,23,4348
2014-03-18,0,4134
2014-03-18,1,3919
2014-03-18,2,3869
2014-03-18,3,4002
2014-03-18,4,4340
2014-03-18,5,4964
2014-03-18,6,5237
2014-03-18,7,5230
2014-03-18,8,5225
2014-03-18,9,5247
2014-03-18,10,5256
2014-03-18,11,5251
2014-03-18,12,5213
2014-03-18,13,5214
2014-03-18,14,5226
2014-03-18,15,5148
2014-03-18,16,5200
2014-03-18,17,5621
2014-03-18,18,5666
2014-03-18,19,5475
2014-03-18,20,5210
2014-03-18,21,4995
2014-03-18,22,4707
2014-03-18,23,4366
2014-03-19,0,4125
2014-03-19,1,3903
2014-03-19,2,3884
2014-03-19,3,4004
2014-03-19,4,4338
2014-03-19,5,4953
2014-03-19,6,5233
2014-03-19,7,5265
2014-03-19,8,5314
2014-03-19,9,5356
2014-03-19,10,5375
2014-03-19,11,5366
2014-03-19,12,5306
2014-03-19,13,5281
2014-03-19,14,5288
2014-03-19,15,5191
2014-03-19,16,5170
2014-03-19,17,5563
2014-03-19,18,5649
2014-03-19,19,5494
2014-03-19,20,5254
2014-03-19,21,5040
2014-03-19,22,4741
2014-03-19,23,4459
2014-03-20,0,4159
2014-03-20,1,3947
2014-03-20,2,3896
2014-03-20,3,4006
2014-03-20,4,4330
2014-03-20,5,4938
2014-03-20,6,5196
2014-03-20,7,5187
2014-03-20,8,5204
2014-03-20,9,5231
2014-03-20,10,5244
2014-03-20,11,5249
2014-03-20,12,5238
2014-03-20,13,5202
2014-03-20,14,5163
2014-03-20,15,5058
2014-03-20,16,5072
2014-03-20,17,5503
2014-03-20,18,5629
2014-03-20,19,5462
2014-03-20,20,5182
2014-03-20,21,4949
2014-03-20,22,4655
2014-03-20,23,4345
2014-03-21,0,4121
2014-03-21,1,3918
2014-03-21,2,3854
2014-03-21,3,3979
2014-03-21,4,4301
2014-03-21,5,4892
2014-03-21,6,5163
2014-03-21,7,5173
2014-03-21,8,5202
2014-03-21,9,5200
2014-03-21,10,5225
2014-03-21,11,5218
2014-03-21,12,5173
2014-03-21,13,5134
2014-03-21,14,5123
2014-03-21,15,5024
2014-03-21,16,5018
2014-03-21,17,5421
2014-03-21,18,5511
2014-03-21,19,5344
2014-03-21,20,5087
2014-03-21,21,4897
2014-03-21,22,4623
2014-03-21,23,4280
2014-03-22,0,4092
2014-03-22,1,3859
2014-03-22,2,3791
2014-03-22,3,3831
2014-03-22,4,3903
2014-03-22,5,4226
2014-03-22,6,4579
2014-03-22,7,4699
2014-03-22,8,4769
2014-03-22,9,4836
2014-03-22,10,4838
2014-03-22,11,4830
2014-03-22,12,4702
2014-03-22,13,4624
2014-03-22,14,4557
2014-03-22,15,4539
2014-03-22,16,4559
2014-03-22,17,4998
2014-03-22,18,5115
2014-03-22,19,4903
2014-03-22,20,4629
2014-03-22,21,4339
2014-03-22,22,4150
2014-03-22,23,3918
2014-03-23,0,3782
2014-03-23,1,3584
2014-03-23,2,3515
2014-03-23,3,3521
2014-03-23,4,3557
2014-03-23,5,3770
2014-03-23,6,4138
2014-03-23,7,4356
2014-03-23,8,4555
2014-03-23,9,4650
2014-03-23,10,4660
2014-03-23,11,4587
2014-03-23,12,4489
2014-03-23,13,4472
2014-03-23,14,4460
2014-03-23,15,4508
2014-03-23,16,4580
2014-03-23,17,4941
2014-03-23,18,5060
2014-03-23,19,4868
2014-03-23,20,4569
2014-03-23,21,4335
2014-03-23,22,4108
2014-03-23,23,3924
2014-03-24,0,3770
2014-03-24,1,3585
2014-03-24,2,3544
2014-03-24,3,3668
2014-03-24,4,4031
2014-03-24,5,4783
2014-03-24,6,5161
2014-03-24,7,5250
2014-03-24,8,5331
2014-03-24,9,5412
2014-03-24,10,5456
2014-03-24,11,5482
2014-03-24,12,5469
2014-03-24,13,5463
2014-03-24,14,5458
2014-03-24,15,5346
2014-03-24,16,5315
2014-03-24,17,5593
2014-03-24,18,5650
2014-03-24,19,5476
2014-03-24,20,5184
2014-03-24,21,4954
2014-03-24,22,4652
2014-03-24,23,4327
2014-03-25,0,4113
2014-03-25,1,3920
2014-03-25,2,3888
2014-03-25,3,4020
2014-03-25,4,4309
2014-03-25,5,4952
2014-03-25,6,5231
2014-03-25,7,5255
2014-03-25,8,5277
2014-03-25,9,5318
2014-03-25,10,5351
2014-03-25,11,5356
2014-03-25,12,5338
2014-03-25,13,5328
2014-03-25,14,5314
2014-03-25,15,5226
2014-03-25,16,5236
2014-03-25,17,5604
2014-03-25,18,5744
2014-03-25,19,5552
2014-03-25,20,5279
2014-03-25,21,5038
2014-03-25,22,4764
2014-03-25,23,4423
2014-03-26,0,4204
2014-03-26,1,3998
2014-03-26,2,3963
2014-03-26,3,4091
2014-03-26,4,4383
2014-03-26,5,5055
2014-03-26,6,5318
2014-03-26,7,5321
2014-03-26,8,5340
2014-03-26,9,5337
2014-03-26,10,5362
2014-03-26,11,5350
2014-03-26,12,5313
2014-03-26,13,5280
2014-03-26,14,5302
2014-03-26,15,5211
2014-03-26,16,5218
2014-03-26,17,5585
2014-03-26,18,5755
2014-03-26,19,5590
2014-03-26,20,5315
2014-03-26,21,5082
2014-03-26,22,4804
2014-03-26,23,4452
2014-03-27,0,4221
2014-03-27,1,4008
2014-03-27,2,3957
2014-03-27,3,4083
2014-03-27,4,4368
2014-03-27,5,4995
2014-03-27,6,5292
2014-03-27,7,5292
2014-03-27,8,5295
2014-03-27,9,5314
2014-03-27,10,5313
2014-03-27,11,5311
2014-03-27,12,5286
2014-03-27,13,5256
2014-03-27,14,5250
2014-03-27,15,5174
2014-03-27,16,5151
2014-03-27,17,5503
2014-03-27,18,5674
2014-03-27,19,5509
2014-03-27,20,5249
2014-03-27,21,5035
2014-03-27,22,4735
2014-03-27,23,4411
2014-03-28,0,4174
2014-03-28,1,3981
2014-03-28,2,3921
2014-03-28,3,4021
2014-03-28,4,4309
2014-03-28,5,4944
2014-03-28,6,5235
2014-03-28,7,5212
2014-03-28,8,5246
2014-03-28,9,5279
2014-03-28,10,5273
2014-03-28,11,5255
2014-03-28,12,5237
2014-03-28,13,5177
2014-03-28,14,5182
2014-03-28,15,5100
2014-03-28,16,5044
2014-03-28,17,5378
2014-03-28,18,5546
2014-03-28,19,5389
2014-03-28,20,5137
2014-03-28,21,4937
2014-03-28,22,4646
2014-03-28,23,4269
2014-03-29,0,4053
2014-03-29,1,3874
2014-03-29,2,3795
2014-03-29,3,3813
2014-03-29,4,3865
2014-03-29,5,4190
2014-03-29,6,4545
2014-03-29,7,4697
2014-03-29,8,4780
2014-03-29,9,4813
2014-03-29,10,4897
2014-03-29,11,4947
2014-03-29,12,4663
2014-03-29,13,4566
2014-03-29,14,4501
2014-03-29,15,4485
2014-03-29,16,4451
2014-03-29,17,4864
2014-03-29,18,5102
2014-03-29,19,4918
2014-03-29,20,4616
2014-03-29,21,4343
2014-03-29,22,4139
2014-03-29,23,3904
2014-03-30,0,3767
2014-03-30,1,3591
2014-03-30,2,3566
2014-03-30,3,3609
2014-03-30,4,3670
2014-03-30,5,3928
2014-03-30,6,4200
2014-03-30,7,4444
2014-03-30,8,4585
2014-03-30,9,4610
2014-03-30,10,4552
2014-03-30,11,4412
2014-03-30,12,4317
2014-03-30,13,4263
2014-03-30,14,4255
2014-03-30,15,4203
2014-03-30,16,4260
2014-03-30,17,4780
2014-03-30,18,4950
2014-03-30,19,4655
2014-03-30,20,4398
2014-03-30,21,4193
2014-03-30,22,3980
2014-03-30,23,3805
2014-03-31,0,3578
2014-03-31,1,3508
2014-03-31,2,3628
2014-03-31,3,4034
2014-03-31,4,4745
2014-03-31,5,5070
2014-03-31,6,5079
2014-03-31,7,5106
2014-03-31,8,5122
2014-03-31,9,5123
2014-03-31,10,5159
2014-03-31,11,5103
2014-03-31,12,5083
2014-03-31,13,5092
2014-03-31,14,5039
2014-03-31,15,4937
2014-03-31,16,4960
2014-03-31,17,5350
2014-03-31,18,5375
2014-03-31,19,5063
2014-03-31,20,4813
2014-03-31,21,4624
2014-03-31,22,4340
2014-03-31,23,4099
2014-04-01,0,3838
2014-04-01,1,3761
2014-04-01,2,3849
2014-04-01,3,4183
2014-04-01,4,4793
2014-04-01,5,5080
2014-04-01,6,5077
2014-04-01,7,5091
2014-04-01,8,5097
2014-04-01,9,5107
2014-04-01,10,5123
2014-04-01,11,5070
2014-04-01,12,5050
2014-04-01,13,5061
2014-04-01,14,5022
2014-04-01,15,4911
2014-04-01,16,4937
2014-04-01,17,5337
2014-04-01,18,5400
2014-04-01,19,5083
2014-04-01,20,4817
2014-04-01,21,4654
2014-04-01,22,4364
2014-04-01,23,4122
2014-04-02,0,3864
2014-04-02,1,3790
2014-04-02,2,3881
2014-04-02,3,4247
2014-04-02,4,4861
2014-04-02,5,5159
2014-04-02,6,5161
2014-04-02,7,5182
2014-04-02,8,5189
2014-04-02,9,5199
2014-04-02,10,5209
2014-04-02,11,5151
2014-04-02,12,5153
2014-04-02,13,5174
2014-04-02,14,5137
2014-04-02,15,5032
2014-04-02,16,5011
2014-04-02,17,5360
2014-04-02,18,5477
2014-04-02,19,5164
2014-04-02,20,4894
2014-04-02,21,4692
2014-04-02,22,4395
2014-04-02,23,4168
2014-04-03,0,3919
2014-04-03,1,3830
2014-04-03,2,3915
2014-04-03,3,4264
2014-04-03,4,4863
2014-04-03,5,5149
2014-04-03,6,5141
2014-04-03,7,5146
2014-04-03,8,5155
2014-04-03,9,5158
2014-04-03,10,5173
2014-04-03,11,5112
2014-04-03,12,5126
2014-04-03,13,5152
2014-04-03,14,5104
2014-04-03,15,4995
2014-04-03,16,4986
2014-04-03,17,5348
2014-04-03,18,5405
2014-04-03,19,5116
2014-04-03,20,4834
2014-04-03,21,4668
2014-04-03,22,4371
2014-04-03,23,4135
2014-04-04,0,3861
2014-04-04,1,3812
2014-04-04,2,3911
2014-04-04,3,4254
2014-04-04,4,4876
2014-04-04,5,5220
2014-04-04,6,5237
2014-04-04,7,5225
2014-04-04,8,5243
2014-04-04,9,5241
2014-04-04,10,5245
2014-04-04,11,5176
2014-04-04,12,5167
2014-04-04,13,5174
2014-04-04,14,5134
2014-04-04,15,5000
2014-04-04,16,4955
2014-04-04,17,5254
2014-04-04,18,5333
2014-04-04,19,5059
2014-04-04,20,4842
2014-04-04,21,4661
2014-04-04,22,4338
2014-04-04,23,4113
2014-04-05,0,3834
2014-04-05,1,3723
2014-04-05,2,3737
2014-04-05,3,3852
2014-04-05,4,4044
2014-04-05,5,4397
2014-04-05,6,4601
2014-04-05,7,4744
2014-04-05,8,4830
2014-04-05,9,4847
2014-04-05,10,4822
2014-04-05,11,4705
2014-04-05,12,4604
2014-04-05,13,4554
2014-04-05,14,4576
2014-04-05,15,4529
2014-04-05,16,4562
2014-04-05,17,4871
2014-04-05,18,4888
2014-04-05,19,4606
2014-04-05,20,4359
2014-04-05,21,4181
2014-04-05,22,3920
2014-04-05,23,3743
2014-04-06,0,3508
2014-04-06,1,3419
2014-04-06,2,3453
2014-04-06,3,3540
2014-04-06,4,3671
2014-04-06,5,4009
2014-04-06,6,4295
2014-04-06,7,4498
2014-04-06,8,4633
2014-04-06,9,4661
2014-04-06,10,4611
2014-04-06,11,4479
2014-04-06,12,4404
2014-04-06,13,4360
2014-04-06,14,4370
2014-04-06,15,4358
2014-04-06,16,4416
2014-04-06,17,4789
2014-04-06,18,4890
2014-04-06,19,4619
2014-04-06,20,4399
2014-04-06,21,4252
2014-04-06,22,4036
2014-04-06,23,3827
2014-04-07,0,3610
2014-04-07,1,3517
2014-04-07,2,3629
2014-04-07,3,4022
2014-04-07,4,4745
2014-04-07,5,5123
2014-04-07,6,5189
2014-04-07,7,5225
2014-04-07,8,5229
2014-04-07,9,5217
2014-04-07,10,5232
2014-04-07,11,5163
2014-04-07,12,5141
2014-04-07,13,5143
2014-04-07,14,5080
2014-04-07,15,4932
2014-04-07,16,4877
2014-04-07,17,5207
2014-04-07,18,5388
2014-04-07,19,5100
2014-04-07,20,4806
2014-04-07,21,4636
2014-04-07,22,4351
2014-04-07,23,4125
2014-04-08,0,3865
2014-04-08,1,3799
2014-04-08,2,3897
2014-04-08,3,4251
2014-04-08,4,4856
2014-04-08,5,5169
2014-04-08,6,5151
2014-04-08,7,5171
2014-04-08,8,5191
2014-04-08,9,5191
2014-04-08,10,5208
2014-04-08,11,5172
2014-04-08,12,5148
2014-04-08,13,5168
2014-04-08,14,5089
2014-04-08,15,4968
2014-04-08,16,4946
2014-04-08,17,5273
2014-04-08,18,5406
2014-04-08,19,5089
2014-04-08,20,4830
2014-04-08,21,4654
2014-04-08,22,4353
2014-04-08,23,4104
2014-04-09,0,3880
2014-04-09,1,3806
2014-04-09,2,3861
2014-04-09,3,4182
2014-04-09,4,4817
2014-04-09,5,5206
2014-04-09,6,5260
2014-04-09,7,5281
2014-04-09,8,5308
2014-04-09,9,5314
2014-04-09,10,5304
2014-04-09,11,5234
2014-04-09,12,5200
2014-04-09,13,5220
2014-04-09,14,5151
2014-04-09,15,5021
2014-04-09,16,4969
2014-04-09,17,5221
2014-04-09,18,5386
2014-04-09,19,5093
2014-04-09,20,4890
2014-04-09,21,4647
2014-04-09,22,
2014-04-09,23,
2014-04-10,0,
2014-04-10,1,
2014-04-10,2,
2014-04-10,3,
2014-04-10,4,
2014-04-10,5,
2014-04-10,6,
2014-04-10,7,
2014-04-10,8,
2014-04-10,9,
2014-04-10,10,
2014-04-10,11,
2014-04-10,12,
2014-04-10,13,
2014-04-10,14,
2014-04-10,15,
2014-04-10,16,
2014-04-10,17,
2014-04-10,18,
2014-04-10,19,
2014-04-10,20,
2014-04-10,21,
2014-04-10,22,4416
2014-04-10,23,4186
2014-04-11,0,3928
2014-04-11,1,3833
2014-04-11,2,3956
2014-04-11,3,4297
2014-04-11,4,4863
2014-04-11,5,5176
2014-04-11,6,5181
2014-04-11,7,5200
2014-04-11,8,5180
2014-04-11,9,5192
2014-04-11,10,5181
2014-04-11,11,5129
2014-04-11,12,5125
2014-04-11,13,5138
2014-04-11,14,5112
2014-04-11,15,4989
2014-04-11,16,4927
2014-04-11,17,5142
2014-04-11,18,5323
2014-04-11,19,5051
2014-04-11,20,4839
2014-04-11,21,4690
2014-04-11,22,4375
2014-04-11,23,4125
2014-04-12,0,3853
2014-04-12,1,3754
2014-04-12,2,3778
2014-04-12,3,3893
2014-04-12,4,4135
2014-04-12,5,4490
2014-04-12,6,4649
2014-04-12,7,4758
2014-04-12,8,4817
2014-04-12,9,4823
2014-04-12,10,4810
2014-04-12,11,4696
2014-04-12,12,4618
2014-04-12,13,4574
2014-04-12,14,4551
2014-04-12,15,4482
2014-04-12,16,4499
2014-04-12,17,4767
2014-04-12,18,4986
2014-04-12,19,4744
2014-04-12,20,4492
2014-04-12,21,4289
2014-04-12,22,4007
2014-04-12,23,3835
2014-04-13,0,3657
2014-04-13,1,3531
2014-04-13,2,3519
2014-04-13,3,3574
2014-04-13,4,3729
2014-04-13,5,4081
2014-04-13,6,4308
2014-04-13,7,4511
2014-04-13,8,4618
2014-04-13,9,4621
2014-04-13,10,4551
2014-04-13,11,4470
2014-04-13,12,4412
2014-04-13,13,4397
2014-04-13,14,4375
2014-04-13,15,4390
2014-04-13,16,4518
2014-04-13,17,4816
2014-04-13,18,4971
2014-04-13,19,4677
2014-04-13,20,4423
2014-04-13,21,4213
2014-04-13,22,3996
2014-04-13,23,3823
2014-04-14,0,3631
2014-04-14,1,3578
2014-04-14,2,3688
2014-04-14,3,4063
2014-04-14,4,4768
2014-04-14,5,5134
2014-04-14,6,5174
2014-04-14,7,5212
2014-04-14,8,5263
2014-04-14,9,5303
2014-04-14,10,5336
2014-04-14,11,5291
2014-04-14,12,5256
2014-04-14,13,5273
2014-04-14,14,5256
2014-04-14,15,5184
2014-04-14,16,5155
2014-04-14,17,5323
2014-04-14,18,5424
2014-04-14,19,5114
2014-04-14,20,4877
2014-04-14,21,4705
2014-04-14,22,4420
2014-04-14,23,4183
2014-04-15,0,3901
2014-04-15,1,3822
2014-04-15,2,3902
2014-04-15,3,4240
2014-04-15,4,4847
2014-04-15,5,5187
2014-04-15,6,5178
2014-04-15,7,5227
2014-04-15,8,5266
2014-04-15,9,5298
2014-04-15,10,5275
2014-04-15,11,5235
2014-04-15,12,5239
2014-04-15,13,5232
2014-04-15,14,5160
2014-04-15,15,5064
2014-04-15,16,5023
2014-04-15,17,5233
2014-04-15,18,5416
2014-04-15,19,5136
2014-04-15,20,4891
2014-04-15,21,4601
2014-04-15,22,4307
2014-04-15,23,4185
2014-04-16,0,3946
2014-04-16,1,3883
2014-04-16,2,3994
2014-04-16,3,4319
2014-04-16,4,4933
2014-04-16,5,5259
2014-04-16,6,5257
2014-04-16,7,5289
2014-04-16,8,5310
2014-04-16,9,5369
2014-04-16,10,5398
2014-04-16,11,5342
2014-04-16,12,5363
2014-04-16,13,5450
2014-04-16,14,5486
2014-04-16,15,5215
2014-04-16,16,5080
2014-04-16,17,5277
2014-04-16,18,5521
2014-04-16,19,5272
2014-04-16,20,5044
2014-04-16,21,4863
2014-04-16,22,4501
2014-04-16,23,4251
2014-04-17,0,4012
2014-04-17,1,3957
2014-04-17,2,4015
2014-04-17,3,4318
2014-04-17,4,4881
2014-04-17,5,5314
2014-04-17,6,5423
2014-04-17,7,5522
2014-04-17,8,5582
2014-04-17,9,5601
2014-04-17,10,5605
2014-04-17,11,5542
2014-04-17,12,5519
2014-04-17,13,5523
2014-04-17,14,5467
2014-04-17,15,5283
2014-04-17,16,5173
2014-04-17,17,5330
2014-04-17,18,5426
2014-04-17,19,5166
2014-04-17,20,4949
2014-04-17,21,4796
2014-04-17,22,4506
2014-04-17,23,4248
2014-04-18,0,3969
2014-04-18,1,3898
2014-04-18,2,4002
2014-04-18,3,4274
2014-04-18,4,4770
2014-04-18,5,5179
2014-04-18,6,5213
2014-04-18,7,5266
2014-04-18,8,5309
2014-04-18,9,5310
2014-04-18,10,5304
2014-04-18,11,5222
2014-04-18,12,5204
2014-04-18,13,5224
2014-04-18,14,5202
2014-04-18,15,5028
2014-04-18,16,4944
2014-04-18,17,5141
2014-04-18,18,5307
2014-04-18,19,5026
2014-04-18,20,4826
2014-04-18,21,4659
2014-04-18,22,4335
2014-04-18,23,4144
2014-04-19,0,3858
2014-04-19,1,3729
2014-04-19,2,3739
2014-04-19,3,3786
2014-04-19,4,3948
2014-04-19,5,4321
2014-04-19,6,4533
2014-04-19,7,4722
2014-04-19,8,4808
2014-04-19,9,4848
2014-04-19,10,4871
2014-04-19,11,4857
2014-04-19,12,4801
2014-04-19,13,4773
2014-04-19,14,4720
2014-04-19,15,4635
2014-04-19,16,4608
2014-04-19,17,4710
2014-04-19,18,4982
2014-04-19,19,4715
2014-04-19,20,4389
2014-04-19,21,4202
2014-04-19,22,3900
2014-04-19,23,3719
2014-04-20,0,3479
2014-04-20,1,3365
2014-04-20,2,3354
2014-04-20,3,3356
2014-04-20,4,3459
2014-04-20,5,3799
2014-04-20,6,4038
2014-04-20,7,4217
2014-04-20,8,4267
2014-04-20,9,4229
2014-04-20,10,4145
2014-04-20,11,4033
2014-04-20,12,3981
2014-04-20,13,3926
2014-04-20,14,3928
2014-04-20,15,3884
2014-04-20,16,3909
2014-04-20,17,4118
2014-04-20,18,4394
2014-04-20,19,4272
2014-04-20,20,4033
2014-04-20,21,3870
2014-04-20,22,3618
2014-04-20,23,3451
2014-04-21,0,3250
2014-04-21,1,3145
2014-04-21,2,3163
2014-04-21,3,3194
2014-04-21,4,3293
2014-04-21,5,3627
2014-04-21,6,3862
2014-04-21,7,3981
2014-04-21,8,3993
2014-04-21,9,3971
2014-04-21,10,3957
2014-04-21,11,3878
2014-04-21,12,3839
2014-04-21,13,3811
2014-04-21,14,3821
2014-04-21,15,3803
2014-04-21,16,3880
2014-04-21,17,4133
2014-04-21,18,4473
2014-04-21,19,4294
2014-04-21,20,4057
2014-04-21,21,3883
2014-04-21,22,3621
2014-04-21,23,3505
2014-04-22,0,3308
2014-04-22,1,3252
2014-04-22,2,3409
2014-04-22,3,3767
2014-04-22,4,4487
2014-04-22,5,4986
2014-04-22,6,5166
2014-04-22,7,5298
2014-04-22,8,5337
2014-04-22,9,5355
2014-04-22,10,5334
2014-04-22,11,5289
2014-04-22,12,5294
2014-04-22,13,5274
2014-04-22,14,5157
2014-04-22,15,4992
2014-04-22,16,4914
2014-04-22,17,5080
2014-04-22,18,5321
2014-04-22,19,5040
2014-04-22,20,4758
2014-04-22,21,4578
2014-04-22,22,4348
2014-04-22,23,4158
2014-04-23,0,3868
2014-04-23,1,3770
2014-04-23,2,3865
2014-04-23,3,4116
2014-04-23,4,4722
2014-04-23,5,5083
2014-04-23,6,5114
2014-04-23,7,5153
2014-04-23,8,5186
2014-04-23,9,5220
2014-04-23,10,5241
2014-04-23,11,5220
2014-04-23,12,5208
2014-04-23,13,5203
2014-04-23,14,5120
2014-04-23,15,5036
2014-04-23,16,4971
2014-04-23,17,5140
2014-04-23,18,5399
2014-04-23,19,5092
2014-04-23,20,4793
2014-04-23,21,4645
2014-04-23,22,4418
2014-04-23,23,4193
2014-04-24,0,3915
2014-04-24,1,3804
2014-04-24,2,3892
2014-04-24,3,4193
2014-04-24,4,4819
2014-04-24,5,5174
2014-04-24,6,5203
2014-04-24,7,5261
2014-04-24,8,5320
2014-04-24,9,5363
2014-04-24,10,5375
2014-04-24,11,5373
2014-04-24,12,5350
2014-04-24,13,5341
2014-04-24,14,5301
2014-04-24,15,5149
2014-04-24,16,5039
2014-04-24,17,5269
2014-04-24,18,5415
2014-04-24,19,5148
2014-04-24,20,4867
2014-04-24,21,4663
2014-04-24,22,4392
2014-04-24,23,4192
2014-04-25,0,3901
2014-04-25,1,3835
2014-04-25,2,3936
2014-04-25,3,4185
2014-04-25,4,4800
2014-04-25,5,5210
2014-04-25,6,5325
2014-04-25,7,5409
2014-04-25,8,5471
2014-04-25,9,5480
2014-04-25,10,5457
2014-04-25,11,5427
2014-04-25,12,5399
2014-04-25,13,5382
2014-04-25,14,5282
2014-04-25,15,5170
2014-04-25,16,5074
2014-04-25,17,5183
2014-04-25,18,5298
2014-04-25,19,5041
2014-04-25,20,4772
2014-04-25,21,4613
2014-04-25,22,4370
2014-04-25,23,4134
2014-04-26,0,3932
2014-04-26,1,3829
2014-04-26,2,3817
2014-04-26,3,3874
2014-04-26,4,4135
2014-04-26,5,4501
2014-04-26,6,4707
2014-04-26,7,4879
2014-04-26,8,4969
2014-04-26,9,5016
2014-04-26,10,4983
2014-04-26,11,4869
2014-04-26,12,4759
2014-04-26,13,4716
2014-04-26,14,4642
2014-04-26,15,4553
2014-04-26,16,4515
2014-04-26,17,4666
2014-04-26,18,4983
2014-04-26,19,4782
2014-04-26,20,4475
2014-04-26,21,4217
2014-04-26,22,3948
2014-04-26,23,3776
2014-04-27,0,3610
2014-04-27,1,3545
2014-04-27,2,3516
2014-04-27,3,3499
2014-04-27,4,3682
2014-04-27,5,4028
2014-04-27,6,4300
2014-04-27,7,4481
2014-04-27,8,4581
2014-04-27,9,4598
2014-04-27,10,4530
2014-04-27,11,4449
2014-04-27,12,4412
2014-04-27,13,4378
2014-04-27,14,4329
2014-04-27,15,4301
2014-04-27,16,4293
2014-04-27,17,4498
2014-04-27,18,4883
2014-04-27,19,4678
2014-04-27,20,4391
2014-04-27,21,4116
2014-04-27,22,3897
2014-04-27,23,3790
2014-04-28,0,3585
2014-04-28,1,3502
2014-04-28,2,3591
2014-04-28,3,3902
2014-04-28,4,4614
2014-04-28,5,5018
2014-04-28,6,5080
2014-04-28,7,5135
2014-04-28,8,5161
2014-04-28,9,5182
2014-04-28,10,5226
2014-04-28,11,5203
2014-04-28,12,5196
2014-04-28,13,5186
2014-04-28,14,5114
2014-04-28,15,5037
2014-04-28,16,4941
2014-04-28,17,5055
2014-04-28,18,5280
2014-04-28,19,5061
2014-04-28,20,4734
2014-04-28,21,4550
2014-04-28,22,4430
2014-04-28,23,4239
2014-04-29,0,3961
2014-04-29,1,3861
2014-04-29,2,3938
2014-04-29,3,4114
2014-04-29,4,4720
2014-04-29,5,5091
2014-04-29,6,5130
2014-04-29,7,5211
2014-04-29,8,5202
2014-04-29,9,5210
2014-04-29,10,5256
2014-04-29,11,5233
2014-04-29,12,5215
2014-04-29,13,5195
2014-04-29,14,5128
2014-04-29,15,5051
2014-04-29,16,4962
2014-04-29,17,5066
2014-04-29,18,5306
2014-04-29,19,5068
2014-04-29,20,4792
2014-04-29,21,4581
2014-04-29,22,4345
2014-04-29,23,4134
2014-04-30,0,3873
2014-04-30,1,3779
2014-04-30,2,3854
2014-04-30,3,4079
2014-04-30,4,4691
2014-04-30,5,5049
2014-04-30,6,5068
2014-04-30,7,5099
2014-04-30,8,5127
2014-04-30,9,5157
2014-04-30,10,5188
2014-04-30,11,5176
2014-04-30,12,5150
2014-04-30,13,5091
2014-04-30,14,5004
2014-04-30,15,4895
2014-04-30,16,4741
2014-04-30,17,4861
2014-04-30,18,5099
2014-04-30,19,4893
2014-04-30,20,4607
2014-04-30,21,4471
2014-04-30,22,4205
2014-04-30,23,3995
2014-05-01,0,3698
2014-05-01,1,3563
2014-05-01,2,3532
2014-05-01,3,3419
2014-05-01,4,3469
2014-05-01,5,3778
2014-05-01,6,3974
2014-05-01,7,4115
2014-05-01,8,4146
2014-05-01,9,4147
2014-05-01,10,4111
2014-05-01,11,4038
2014-05-01,12,3999
2014-05-01,13,3984
2014-05-01,14,3927
2014-05-01,15,3897
2014-05-01,16,3868
2014-05-01,17,3991
2014-05-01,18,4370
2014-05-01,19,4297
2014-05-01,20,4041
2014-05-01,21,3795
2014-05-01,22,3642
2014-05-01,23,3511
2014-05-02,0,3265
2014-05-02,1,3192
2014-05-02,2,3260
2014-05-02,3,3365
2014-05-02,4,3723
2014-05-02,5,4078
2014-05-02,6,4259
2014-05-02,7,4415
2014-05-02,8,4478
2014-05-02,9,4512
2014-05-02,10,4544
2014-05-02,11,4524
2014-05-02,12,4483
2014-05-02,13,4454
2014-05-02,14,4421
2014-05-02,15,4357
2014-05-02,16,4350
2014-05-02,17,4485
2014-05-02,18,4777
2014-05-02,19,4642
2014-05-02,20,4300
2014-05-02,21,4048
2014-05-02,22,3746
2014-05-02,23,3559
2014-05-03,0,3395
2014-05-03,1,3339
2014-05-03,2,3333
2014-05-03,3,3396
2014-05-03,4,3670
2014-05-03,5,3982
2014-05-03,6,4173
2014-05-03,7,4296
2014-05-03,8,4366
2014-05-03,9,4392
2014-05-03,10,4371
2014-05-03,11,4324
2014-05-03,12,4276
2014-05-03,13,4291
2014-05-03,14,4363
2014-05-03,15,4284
2014-05-03,16,4315
2014-05-03,17,4519
2014-05-03,18,4692
2014-05-03,19,4531
2014-05-03,20,4261
2014-05-03,21,3979
2014-05-03,22,3767
2014-05-03,23,3631
2014-05-04,0,3465
2014-05-04,1,3399
2014-05-04,2,3389
2014-05-04,3,3406
2014-05-04,4,3597
