date,tick,export,import,system_load
2016.09.08.,23-24,976,1909,4360
2016.09.09.,0-1,1001,1663,4107
2016.09.09.,1-2,1029,1503,3906
2016.09.09.,2-3,951,1423,3703
2016.09.09.,3-4,871,1449,3657
2016.09.09.,4-5,826,1494,3745
2016.09.09.,5-6,791,1589,4029
2016.09.09.,6-7,521,1664,4573
2016.09.09.,7-8,225,1663,4908
2016.09.09.,8-9,101,1600,5013
2016.09.09.,9-10,126,1720,5125
2016.09.09.,10-11,225,1846,5201
2016.09.09.,11-12,302,1988,5267
2016.09.09.,12-13,365,2078,5325
2016.09.09.,13-14,288,1933,5282
2016.09.09.,14-15,312,1917,5248
2016.09.09.,15-16,309,1953,5260
2016.09.09.,16-17,270,1953,5213
2016.09.09.,17-18,177,1844,5143
2016.09.09.,18-19,150,1712,5021
2016.09.09.,19-20,155,1864,5196
2016.09.09.,20-21,167,1826,5119
2016.09.09.,21-22,327,1653,4781
2016.09.09.,22-23,743,1818,4521
2016.09.09.,23-24,971,1919,4341
2016.09.10.,0-1,955,2084,4053
2016.09.10.,1-2,1053,1997,3827
2016.09.10.,2-3,1089,1916,3635
2016.09.10.,3-4,991,1785,3563
2016.09.10.,4-5,998,1803,3585
2016.09.10.,5-6,959,1829,3660
2016.09.10.,6-7,922,1928,3823
2016.09.10.,7-8,654,1977,4176
2016.09.10.,8-9,655,2184,4438
2016.09.10.,9-10,592,2331,4623
2016.09.10.,10-11,485,2344,4737
2016.09.10.,11-12,469,2404,4815
2016.09.10.,12-13,445,2359,4831
2016.09.10.,13-14,440,2251,4725
2016.09.10.,14-15,465,2237,4664
2016.09.10.,15-16,539,2261,4653
2016.09.10.,16-17,541,2239,4592
2016.09.10.,17-18,516,2096,4489
2016.09.10.,18-19,509,2093,4465
2016.09.10.,19-20,489,2280,4717
2016.09.10.,20-21,483,2269,4714
2016.09.10.,21-22,553,2048,4420
2016.09.10.,22-23,742,1992,4143
2016.09.10.,23-24,859,1905,3926
2016.09.11.,0-1,1140,1946,3674
2016.09.11.,1-2,1168,1909,3519
2016.09.11.,2-3,1150,1850,3375
2016.09.11.,3-4,1061,1731,3315
2016.09.11.,4-5,1042,1710,3310
2016.09.11.,5-6,999,1637,3332
2016.09.11.,6-7,1029,1716,3416
2016.09.11.,7-8,887,1829,3734
2016.09.11.,8-9,817,1919,4038
2016.09.11.,9-10,619,1839,4279
2016.09.11.,10-11,491,1819,4449
2016.09.11.,11-12,484,1925,4529
2016.09.11.,12-13,548,1886,4492
2016.09.11.,13-14,577,1786,4411
2016.09.11.,14-15,535,1761,4405
2016.09.11.,15-16,509,1748,4389
2016.09.11.,16-17,496,1745,4385
2016.09.11.,17-18,512,1813,4332
2016.09.11.,18-19,585,1803,4344
2016.09.11.,19-20,533,2050,4674
2016.09.11.,20-21,566,2061,4642
2016.09.11.,21-22,709,1828,4343
2016.09.11.,22-23,976,1772,4089
2016.09.11.,23-24,1178,1694,3836
2016.09.12.,0-1,1227,1448,3595
2016.09.12.,1-2,1201,1433,3466
2016.09.12.,2-3,1096,1329,3341
2016.09.12.,3-4,1067,1310,3309
2016.09.12.,4-5,1049,1410,3424
2016.09.12.,5-6,1120,1669,3796
2016.09.12.,6-7,615,1600,4448
2016.09.12.,7-8,355,1679,4815
2016.09.12.,8-9,276,1716,4912
2016.09.12.,9-10,219,1762,5058
2016.09.12.,10-11,240,1921,5168
2016.09.12.,11-12,258,2013,5268
2016.09.12.,12-13,280,2070,5357
2016.09.12.,13-14,343,2084,5344
2016.09.12.,14-15,260,2011,5340
2016.09.12.,15-16,211,1955,5343
2016.09.12.,16-17,211,1944,5277
2016.09.12.,17-18,182,1820,5185
2016.09.12.,18-19,204,1761,5118
2016.09.12.,19-20,98,1876,5360
2016.09.12.,20-21,161,1842,5242
2016.09.12.,21-22,568,1872,4850
2016.09.12.,22-23,908,1940,4532
2016.09.12.,23-24,1099,1972,4344
2016.09.13.,0-1,1112,1761,4064
2016.09.13.,1-2,1044,1541,3853
2016.09.13.,2-3,1065,1489,3671
2016.09.13.,3-4,954,1424,3632
2016.09.13.,4-5,903,1452,3725
2016.09.13.,5-6,883,1600,4035
2016.09.13.,6-7,626,1804,4607
2016.09.13.,7-8,273,1745,4942
2016.09.13.,8-9,255,1806,5027
2016.09.13.,9-10,181,1832,5132
2016.09.13.,10-11,219,1943,5233
2016.09.13.,11-12,182,1972,5317
2016.09.13.,12-13,172,2041,5416
2016.09.13.,13-14,204,1963,5380
2016.09.13.,14-15,195,1933,5344
2016.09.13.,15-16,241,1896,5321
2016.09.13.,16-17,222,1798,5233
2016.09.13.,17-18,187,1708,5155
2016.09.13.,18-19,142,1549,5070
2016.09.13.,19-20,95,1749,5310
2016.09.13.,20-21,192,1722,5173
2016.09.13.,21-22,428,1728,4795
2016.09.13.,22-23,590,1630,4491
2016.09.13.,23-24,739,1604,4307
2016.09.14.,0-1,826,1553,4038
2016.09.14.,1-2,750,1522,3844
2016.09.14.,2-3,691,1547,3679
2016.09.14.,3-4,634,1573,3639
2016.09.14.,4-5,648,1619,3729
2016.09.14.,5-6,690,1807,4040
2016.09.14.,6-7,413,2035,4618
2016.09.14.,7-8,150,2054,4949
2016.09.14.,8-9,184,2159,5023
2016.09.14.,9-10,108,2202,5128
2016.09.14.,10-11,144,2293,5207
2016.09.14.,11-12,166,2399,5298
2016.09.14.,12-13,168,2414,5371
2016.09.14.,13-14,235,2401,5348
2016.09.14.,14-15,218,2338,5310
2016.09.14.,15-16,177,2302,5316
2016.09.14.,16-17,208,2250,5245
2016.09.14.,17-18,147,2071,5191
2016.09.14.,18-19,110,1846,5139
2016.09.14.,19-20,91,1994,5414
2016.09.14.,20-21,187,1972,5258
2016.09.14.,21-22,469,1836,4881
2016.09.14.,22-23,717,1814,4563
2016.09.14.,23-24,800,1750,4382
2016.09.15.,0-1,888,1550,4106
2016.09.15.,1-2,895,1344,3898
2016.09.15.,2-3,941,1360,3716
2016.09.15.,3-4,926,1404,3679
2016.09.15.,4-5,914,1427,3781
2016.09.15.,5-6,877,1543,4075
2016.09.15.,6-7,614,1763,4647
2016.09.15.,7-8,252,1676,4968
2016.09.15.,8-9,216,1720,5044
2016.09.15.,9-10,169,1777,5113
2016.09.15.,10-11,228,1925,5199
2016.09.15.,11-12,266,2084,5297
2016.09.15.,12-13,262,2105,5345
2016.09.15.,13-14,266,2036,5318
2016.09.15.,14-15,266,2042,5315
2016.09.15.,15-16,206,2006,5346
2016.09.15.,16-17,228,1982,5284
2016.09.15.,17-18,175,1860,5201
2016.09.15.,18-19,112,1717,5118
2016.09.15.,19-20,84,1892,5413
2016.09.15.,20-21,154,1841,5247
2016.09.15.,21-22,417,1705,4856
2016.09.15.,22-23,579,1576,4549
2016.09.15.,23-24,697,1497,4374
2016.09.16.,0-1,786,1353,4113
2016.09.16.,1-2,874,1259,3908
2016.09.16.,2-3,846,1204,3731
2016.09.16.,3-4,823,1194,3687
2016.09.16.,4-5,748,1191,3777
2016.09.16.,5-6,683,1263,4069
2016.09.16.,6-7,438,1531,4642
2016.09.16.,7-8,272,1642,4941
2016.09.16.,8-9,177,1652,5060
2016.09.16.,9-10,170,1766,5149
2016.09.16.,10-11,209,1836,5241
2016.09.16.,11-12,214,1908,5333
2016.09.16.,12-13,153,1931,5392
2016.09.16.,13-14,206,1932,5348
2016.09.16.,14-15,188,1892,5329
2016.09.16.,15-16,195,1879,5329
2016.09.16.,16-17,239,1854,5282
2016.09.16.,17-18,296,1855,5206
2016.09.16.,18-19,258,1778,5105
2016.09.16.,19-20,100,1813,5353
2016.09.16.,20-21,145,1716,5179
2016.09.16.,21-22,324,1554,4836
2016.09.16.,22-23,465,1443,4546
2016.09.16.,23-24,655,1454,4370
2016.09.17.,0-1,797,1446,4107
2016.09.17.,1-2,920,1340,3889
2016.09.17.,2-3,978,1262,3709
2016.09.17.,3-4,901,1212,3655
2016.09.17.,4-5,873,1196,3669
2016.09.17.,5-6,838,1238,3733
2016.09.17.,6-7,857,1398,3933
2016.09.17.,7-8,754,1536,4252
2016.09.17.,8-9,585,1584,4504
2016.09.17.,9-10,510,1682,4683
2016.09.17.,10-11,432,1694,4774
2016.09.17.,11-12,386,1697,4811
2016.09.17.,12-13,404,1715,4776
2016.09.17.,13-14,463,1645,4641
2016.09.17.,14-15,681,1825,4565
2016.09.17.,15-16,775,1856,4529
2016.09.17.,16-17,770,1820,4503
2016.09.17.,17-18,762,1734,4415
2016.09.17.,18-19,685,1681,4451
2016.09.17.,19-20,531,1838,4753
2016.09.17.,20-21,606,1793,4599
2016.09.17.,21-22,616,1520,4307
2016.09.17.,22-23,845,1502,4025
2016.09.17.,23-24,972,1424,3842
2016.09.18.,0-1,956,1200,3572
2016.09.18.,1-2,1094,1188,3435
2016.09.18.,2-3,1087,1092,3294
2016.09.18.,3-4,1070,1089,3240
2016.09.18.,4-5,1066,1079,3244
2016.09.18.,5-6,1036,1092,3272
2016.09.18.,6-7,1019,1153,3372
2016.09.18.,7-8,1048,1421,3667
2016.09.18.,8-9,1012,1649,3984
2016.09.18.,9-10,820,1678,4203
2016.09.18.,10-11,713,1710,4357
2016.09.18.,11-12,683,1703,4397
2016.09.18.,12-13,688,1649,4349
2016.09.18.,13-14,681,1571,4236
2016.09.18.,14-15,601,1463,4199
2016.09.18.,15-16,619,1468,4169
2016.09.18.,16-17,606,1449,4160
2016.09.18.,17-18,677,1502,4117
2016.09.18.,18-19,691,1578,4209
2016.09.18.,19-20,516,1745,4588
2016.09.18.,20-21,476,1573,4464
2016.09.18.,21-22,667,1480,4187
2016.09.18.,22-23,670,1210,3935
2016.09.18.,23-24,735,1092,3706
2016.09.19.,0-1,835,956,3477
2016.09.19.,1-2,915,1022,3359
2016.09.19.,2-3,887,998,3254
2016.09.19.,3-4,845,984,3240
2016.09.19.,4-5,788,1017,3356
2016.09.19.,5-6,719,1160,3727
2016.09.19.,6-7,508,1473,4428
2016.09.19.,7-8,263,1515,4758
2016.09.19.,8-9,202,1548,4812
2016.09.19.,9-10,154,1612,4886
2016.09.19.,10-11,188,1709,4940
2016.09.19.,11-12,178,1738,5019
2016.09.19.,12-13,197,1753,5070
2016.09.19.,13-14,222,1752,5073
2016.09.19.,14-15,265,1782,5071
2016.09.19.,15-16,226,1682,5059
2016.09.19.,16-17,225,1526,5001
2016.09.19.,17-18,209,1413,4975
2016.09.19.,18-19,256,1454,5017
2016.09.19.,19-20,162,1611,5210
2016.09.19.,20-21,256,1585,5004
2016.09.19.,21-22,514,1494,4624
2016.09.19.,22-23,710,1434,4313
2016.09.19.,23-24,754,1331,4157
2016.09.20.,0-1,650,995,3893
2016.09.20.,1-2,620,873,3706
2016.09.20.,2-3,575,804,3547
2016.09.20.,3-4,541,832,3503
2016.09.20.,4-5,482,875,3599
2016.09.20.,5-6,427,1021,3916
2016.09.20.,6-7,246,1291,4562
2016.09.20.,7-8,79,1391,4887
2016.09.20.,8-9,63,1398,4932
2016.09.20.,9-10,37,1441,4974
2016.09.20.,10-11,105,1577,4970
2016.09.20.,11-12,143,1642,4987
2016.09.20.,12-13,146,1646,5003
2016.09.20.,13-14,204,1695,4995
2016.09.20.,14-15,218,1708,4966
2016.09.20.,15-16,220,1683,4947
2016.09.20.,16-17,249,1562,4867
2016.09.20.,17-18,176,1474,4798
2016.09.20.,18-19,157,1487,4823
2016.09.20.,19-20,126,1745,5160
2016.09.20.,20-21,176,1646,4975
2016.09.20.,21-22,346,1453,4597
2016.09.20.,22-23,552,1399,4288
2016.09.20.,23-24,572,1246,4140
2016.09.21.,0-1,602,1007,3884
2016.09.21.,1-2,703,992,3712
2016.09.21.,2-3,705,886,3527
2016.09.21.,3-4,649,889,3480
2016.09.21.,4-5,648,959,3584
2016.09.21.,5-6,642,1181,3911
2016.09.21.,6-7,347,1393,4537
2016.09.21.,7-8,284,1572,4846
2016.09.21.,8-9,230,1536,4908
2016.09.21.,9-10,214,1603,4965
2016.09.21.,10-11,246,1663,4962
2016.09.21.,11-12,232,1692,4961
2016.09.21.,12-13,207,1694,4973
2016.09.21.,13-14,268,1755,4962
2016.09.21.,14-15,358,1812,4943
2016.09.21.,15-16,371,1820,4931
2016.09.21.,16-17,338,1689,4896
2016.09.21.,17-18,271,1561,4856
2016.09.21.,18-19,145,1480,4907
2016.09.21.,19-20,201,1810,5237
2016.09.21.,20-21,222,1691,5057
2016.09.21.,21-22,502,1597,4678
2016.09.21.,22-23,621,1476,4399
2016.09.21.,23-24,825,1487,4230
2016.09.22.,0-1,862,1299,3971
2016.09.22.,1-2,862,1118,3799
2016.09.22.,2-3,849,1028,3610
2016.09.22.,3-4,802,1006,3571
2016.09.22.,4-5,753,1047,3667
2016.09.22.,5-6,776,1273,3984
2016.09.22.,6-7,461,1477,4614
2016.09.22.,7-8,238,1481,4896
2016.09.22.,8-9,193,1509,4924
2016.09.22.,9-10,197,1538,4952
2016.09.22.,10-11,246,1606,4956
2016.09.22.,11-12,237,1633,4961
2016.09.22.,12-13,186,1660,4998
2016.09.22.,13-14,151,1611,4987
2016.09.22.,14-15,201,1657,4971
2016.09.22.,15-16,242,1686,4974
2016.09.22.,16-17,227,1590,4908
2016.09.22.,17-18,168,1457,4852
2016.09.22.,18-19,74,1414,4897
2016.09.22.,19-20,29,1681,5253
2016.09.22.,20-21,84,1571,5072
2016.09.22.,21-22,336,1464,4694
2016.09.22.,22-23,542,1439,4385
2016.09.22.,23-24,599,1377,4226
2016.09.23.,0-1,756,1289,3976
2016.09.23.,1-2,758,1121,3810
2016.09.23.,2-3,766,1070,3627
2016.09.23.,3-4,697,1087,3563
2016.09.23.,4-5,686,1098,3662
2016.09.23.,5-6,813,1416,3982
2016.09.23.,6-7,456,1556,4616
2016.09.23.,7-8,295,1600,4887
2016.09.23.,8-9,240,1583,4920
2016.09.23.,9-10,302,1703,4951
2016.09.23.,10-11,305,1767,4975
2016.09.23.,11-12,283,1808,4996
2016.09.23.,12-13,236,1776,5006
2016.09.23.,13-14,289,1792,4982
2016.09.23.,14-15,318,1798,4930
2016.09.23.,15-16,356,1801,4924
2016.09.23.,16-17,362,1679,4894
2016.09.23.,17-18,336,1584,4820
2016.09.23.,18-19,284,1561,4848
2016.09.23.,19-20,237,1779,5178
2016.09.23.,20-21,332,1708,4993
2016.09.23.,21-22,527,1540,4652
2016.09.23.,22-23,663,1468,4379
2016.09.23.,23-24,834,1507,4213
2016.09.24.,0-1,1127,1576,3962
2016.09.24.,1-2,1162,1513,3782
2016.09.24.,2-3,1070,1376,3576
2016.09.24.,3-4,1075,1415,3503
2016.09.24.,4-5,1092,1395,3528
2016.09.24.,5-6,1399,1753,3630
2016.09.24.,6-7,1336,1787,3858
2016.09.24.,7-8,1315,2015,4160
2016.09.24.,8-9,1223,2094,4359
2016.09.24.,9-10,1205,2231,4487
2016.09.24.,10-11,1116,2192,4549
2016.09.24.,11-12,939,2089,4583
2016.09.24.,12-13,1055,2168,4563
2016.09.24.,13-14,1095,2132,4477
2016.09.24.,14-15,1048,2051,4399
2016.09.24.,15-16,1220,2158,4349
2016.09.24.,16-17,1324,2243,4321
2016.09.24.,17-18,984,1894,4300
2016.09.24.,18-19,942,1905,4437
2016.09.24.,19-20,767,1975,4769
2016.09.24.,20-21,856,1934,4593
2016.09.24.,21-22,987,1782,4301
2016.09.24.,22-23,1171,1725,4041
2016.09.24.,23-24,1382,1755,3817
2016.09.25.,0-1,1248,1754,3561
2016.09.25.,1-2,1223,1625,3411
2016.09.25.,2-3,1195,1497,3270
2016.09.25.,3-4,1128,1502,3188
2016.09.25.,4-5,1017,1470,3180
2016.09.25.,5-6,1145,1598,3227
2016.09.25.,6-7,1262,1717,3352
2016.09.25.,7-8,1236,1948,3660
2016.09.25.,8-9,1136,2110,3939
2016.09.25.,9-10,998,2187,4169
2016.09.25.,10-11,880,2196,4291
2016.09.25.,11-12,885,2245,4330
2016.09.25.,12-13,937,2222,4259
2016.09.25.,13-14,994,2200,4166
2016.09.25.,14-15,981,2145,4111
2016.09.25.,15-16,1056,2190,4074
2016.09.25.,16-17,1264,2390,4078
2016.09.25.,17-18,1105,2226,4090
2016.09.25.,18-19,1148,2410,4289
2016.09.25.,19-20,973,2570,4688
2016.09.25.,20-21,1083,2489,4506
2016.09.25.,21-22,1165,2274,4206
2016.09.25.,22-23,1168,1981,3934
2016.09.25.,23-24,1327,1859,3711
2016.09.26.,0-1,1350,1489,3474
2016.09.26.,1-2,1223,1391,3359
2016.09.26.,2-3,1154,1316,3240
2016.09.26.,3-4,1160,1364,3217
2016.09.26.,4-5,1138,1403,3332
2016.09.26.,5-6,1203,1661,3741
2016.09.26.,6-7,807,1753,4483
2016.09.26.,7-8,455,1652,4802
2016.09.26.,8-9,297,1608,4878
2016.09.26.,9-10,283,1672,4923
2016.09.26.,10-11,314,1734,4923
2016.09.26.,11-12,383,1828,4933
2016.09.26.,12-13,377,1839,4958
2016.09.26.,13-14,395,1852,4942
2016.09.26.,14-15,376,1825,4936
2016.09.26.,15-16,401,1828,4945
2016.09.26.,16-17,307,1696,4890
2016.09.26.,17-18,159,1518,4863
2016.09.26.,18-19,190,1623,5002
2016.09.26.,19-20,221,1917,5301
2016.09.26.,20-21,285,1746,5067
2016.09.26.,21-22,584,1725,4673
2016.09.26.,22-23,1025,1890,4374
2016.09.26.,23-24,1137,1850,4231
2016.09.27.,0-1,1270,1788,3978
2016.09.27.,1-2,1219,1535,3788
2016.09.27.,2-3,1218,1396,3605
2016.09.27.,3-4,1171,1353,3563
2016.09.27.,4-5,1150,1428,3660
2016.09.27.,5-6,1198,1776,3987
2016.09.27.,6-7,530,1704,4657
2016.09.27.,7-8,219,1651,4947
2016.09.27.,8-9,156,1600,4950
2016.09.27.,9-10,171,1676,4999
2016.09.27.,10-11,303,1839,5001
2016.09.27.,11-12,372,1943,5032
2016.09.27.,12-13,359,1962,5053
2016.09.27.,13-14,341,1922,5052
2016.09.27.,14-15,341,1920,5049
2016.09.27.,15-16,366,1926,5054
2016.09.27.,16-17,387,1874,4990
2016.09.27.,17-18,363,1792,4943
2016.09.27.,18-19,280,1773,5069
2016.09.27.,19-20,238,1979,5400
2016.09.27.,20-21,277,1885,5181
2016.09.27.,21-22,669,1869,4778
2016.09.27.,22-23,1060,1986,4473
2016.09.27.,23-24,1161,1974,4333
2016.09.28.,0-1,1190,1762,4069
2016.09.28.,1-2,1232,1620,3896
2016.09.28.,2-3,1221,1442,3683
2016.09.28.,3-4,1202,1408,3654
2016.09.28.,4-5,1267,1615,3757
2016.09.28.,5-6,1255,1895,4097
2016.09.28.,6-7,778,1974,4746
2016.09.28.,7-8,489,1923,4973
2016.09.28.,8-9,510,1948,4980
2016.09.28.,9-10,426,1910,5004
2016.09.28.,10-11,432,1916,5035
2016.09.28.,11-12,447,1935,5064
2016.09.28.,12-13,435,1997,5093
2016.09.28.,13-14,468,2002,5088
2016.09.28.,14-15,520,2081,5079
2016.09.28.,15-16,529,2086,5095
2016.09.28.,16-17,585,1988,5023
2016.09.28.,17-18,493,1877,5007
2016.09.28.,18-19,593,2072,5189
2016.09.28.,19-20,447,2152,5447
2016.09.28.,20-21,480,1960,5214
2016.09.28.,21-22,610,1725,4823
2016.09.28.,22-23,905,1743,4509
2016.09.28.,23-24,1103,1801,4320
2016.09.29.,0-1,1106,1584,4052
2016.09.29.,1-2,1104,1489,3862
2016.09.29.,2-3,967,1308,3677
2016.09.29.,3-4,886,1246,3631
2016.09.29.,4-5,898,1257,3739
2016.09.29.,5-6,956,1456,4061
2016.09.29.,6-7,601,1642,4706
2016.09.29.,7-8,391,1647,4955
2016.09.29.,8-9,360,1634,4948
2016.09.29.,9-10,395,1718,4984
2016.09.29.,10-11,483,1813,4998
2016.09.29.,11-12,545,1903,5034
2016.09.29.,12-13,589,2045,5068
2016.09.29.,13-14,625,2037,5055
2016.09.29.,14-15,524,1930,5049
2016.09.29.,15-16,462,1879,5050
2016.09.29.,16-17,390,1753,4986
2016.09.29.,17-18,326,1645,4935
2016.09.29.,18-19,281,1643,5043
2016.09.29.,19-20,245,1900,5361
2016.09.29.,20-21,366,1817,5124
2016.09.29.,21-22,631,1686,4755
2016.09.29.,22-23,830,1617,4463
2016.09.29.,23-24,973,1650,4282
2016.09.30.,0-1,1100,1512,4027
2016.09.30.,1-2,1213,1435,3842
2016.09.30.,2-3,1255,1317,3647
2016.09.30.,3-4,1202,1322,3594
2016.09.30.,4-5,1202,1405,3697
2016.09.30.,5-6,1266,1724,4030
2016.09.30.,6-7,573,1537,4681
2016.09.30.,7-8,302,1499,4925
2016.09.30.,8-9,378,1589,4917
2016.09.30.,9-10,401,1676,4971
2016.09.30.,10-11,447,1758,5007
2016.09.30.,11-12,518,1822,5016
2016.09.30.,12-13,538,1916,5034
2016.09.30.,13-14,638,1992,5029
2016.09.30.,14-15,663,2013,5034
2016.09.30.,15-16,629,1962,5044
2016.09.30.,16-17,542,1857,5005
2016.09.30.,17-18,449,1716,4929
2016.09.30.,18-19,350,1714,4988
2016.09.30.,19-20,216,1820,5229
2016.09.30.,20-21,275,1648,4989
2016.09.30.,21-22,611,1591,4643
2016.09.30.,22-23,1031,1770,4402
2016.09.30.,23-24,1277,1890,4246
2016.10.01.,0-1,1065,1915,3995
2016.10.01.,1-2,1157,1852,3787
2016.10.01.,2-3a,N/A,N/A,N/A
2016.10.01.,2-3b,1209,1750,3599
2016.10.01.,3-4,1111,1596,3514
2016.10.01.,4-5,1180,1710,3527
2016.10.01.,5-6,1398,2022,3612
2016.10.01.,6-7,1261,2121,3858
2016.10.01.,7-8,1228,2328,4139
2016.10.01.,8-9,1210,2507,4349
2016.10.01.,9-10,1057,2499,4510
2016.10.01.,10-11,1152,2659,4566
2016.10.01.,11-12,914,2442,4604
2016.10.01.,12-13,1129,2629,4589
2016.10.01.,13-14,1222,2622,4492
2016.10.01.,14-15,1436,2744,4402
2016.10.01.,15-16,1384,2662,4374
2016.10.01.,16-17,1306,2560,4341
2016.10.01.,17-18,1171,2400,4356
2016.10.01.,18-19,772,2182,4575
2016.10.01.,19-20,544,2174,4817
2016.10.01.,20-21,797,2211,4583
2016.10.01.,21-22,958,2047,4287
2016.10.01.,22-23,1153,1980,4034
2016.10.01.,23-24,1364,1996,3819
2016.10.02.,0-1,1432,1777,3565
2016.10.02.,1-2,1538,1720,3408
2016.10.02.,2-3a,N/A,N/A,N/A
2016.10.02.,2-3b,1523,1611,3285
2016.10.02.,3-4,1449,1514,3198
2016.10.02.,4-5,1362,1484,3209
2016.10.02.,5-6,1554,1729,3254
2016.10.02.,6-7,1617,1930,3423
2016.10.02.,7-8,1429,1963,3709
2016.10.02.,8-9,1255,2061,3984
2016.10.02.,9-10,1160,2209,4192
2016.10.02.,10-11,933,2113,4329
2016.10.02.,11-12,900,2124,4363
2016.10.02.,12-13,1001,2114,4296
2016.10.02.,13-14,1136,2172,4211
2016.10.02.,14-15,1213,2207,4154
2016.10.02.,15-16,1325,2290,4145
2016.10.02.,16-17,1213,2195,4188
2016.10.02.,17-18,1102,2125,4291
2016.10.02.,18-19,921,2166,4542
2016.10.02.,19-20,578,2092,4687
2016.10.02.,20-21,620,1889,4457
2016.10.02.,21-22,901,1852,4183
2016.10.02.,22-23,1019,1691,3938
2016.10.02.,23-24,1242,1670,3721
2016.10.03.,0-1,1440,1609,3491
2016.10.03.,1-2,1494,1480,3367
2016.10.03.,2-3a,N/A,N/A,N/A
2016.10.03.,2-3b,1520,1393,3271
2016.10.03.,3-4,1491,1360,3257
2016.10.03.,4-5,1440,1458,3367
2016.10.03.,5-6,1489,1894,3752
2016.10.03.,6-7,689,1727,4569
2016.10.03.,7-8,355,1622,4933
2016.10.03.,8-9,207,1510,5030
2016.10.03.,9-10,199,1563,5091
2016.10.03.,10-11,201,1619,5067
2016.10.03.,11-12,243,1647,5065
2016.10.03.,12-13,188,1646,5081
2016.10.03.,13-14,216,1638,5054
2016.10.03.,14-15,262,1704,5030
2016.10.03.,15-16,407,1829,5045
2016.10.03.,16-17,447,1813,5017
2016.10.03.,17-18,420,1815,5014
2016.10.03.,18-19,285,1839,5164
2016.10.03.,19-20,282,1957,5300
2016.10.03.,20-21,261,1768,5068
2016.10.03.,21-22,423,1534,4675
2016.10.03.,22-23,833,1714,4388
2016.10.03.,23-24,1147,1919,4219
2016.10.04.,0-1,1377,1911,3956
2016.10.04.,1-2,1455,1811,3773
2016.10.04.,2-3a,N/A,N/A,N/A
2016.10.04.,2-3b,1464,1707,3579
2016.10.04.,3-4,1377,1642,3559
2016.10.04.,4-5,1368,1757,3659
2016.10.04.,5-6,1236,1924,3981
2016.10.04.,6-7,382,1615,4721
2016.10.04.,7-8,213,1665,5044
2016.10.04.,8-9,218,1676,5120
2016.10.04.,9-10,207,1724,5209
2016.10.04.,10-11,198,1727,5257
2016.10.04.,11-12,211,1801,5288
2016.10.04.,12-13,253,1922,5290
2016.10.04.,13-14,289,1938,5244
2016.10.04.,14-15,361,2047,5218
2016.10.04.,15-16,315,1949,5238
2016.10.04.,16-17,340,1912,5199
2016.10.04.,17-18,432,1960,5211
2016.10.04.,18-19,250,1840,5330
2016.10.04.,19-20,236,1990,5397
2016.10.04.,20-21,306,1825,5136
2016.10.04.,21-22,561,1718,4739
2016.10.04.,22-23,1050,1987,4436
2016.10.04.,23-24,1173,1963,4268
2016.10.05.,0-1,1338,1854,4014
2016.10.05.,1-2,1437,1792,3839
2016.10.05.,2-3a,N/A,N/A,N/A
2016.10.05.,2-3b,1411,1689,3643
2016.10.05.,3-4,1247,1584,3589
2016.10.05.,4-5,1217,1634,3694
2016.10.05.,5-6,1316,1940,4059
2016.10.05.,6-7,518,1724,4806
2016.10.05.,7-8,306,1763,5081
2016.10.05.,8-9,246,1690,5056
2016.10.05.,9-10,228,1719,5100
2016.10.05.,10-11,314,1829,5116
2016.10.05.,11-12,337,1861,5148
2016.10.05.,12-13,357,1918,5166
2016.10.05.,13-14,410,1981,5142
2016.10.05.,14-15,417,2024,5108
2016.10.05.,15-16,344,1981,5142
2016.10.05.,16-17,384,1989,5108
2016.10.05.,17-18,396,1954,5117
2016.10.05.,18-19,301,1981,5339
2016.10.05.,19-20,214,2064,5503
2016.10.05.,20-21,253,1850,5267
2016.10.05.,21-22,701,1901,4876
2016.10.05.,22-23,1114,2063,4574
2016.10.05.,23-24,1353,2102,4409
2016.10.06.,0-1,1307,1761,4144
2016.10.06.,1-2,1445,1719,3957
2016.10.06.,2-3a,N/A,N/A,N/A
2016.10.06.,2-3b,1414,1568,3760
2016.10.06.,3-4,1411,1571,3701
2016.10.06.,4-5,1343,1590,3811
2016.10.06.,5-6,1164,1733,4159
2016.10.06.,6-7,341,1485,4886
2016.10.06.,7-8,180,1594,5230
2016.10.06.,8-9,135,1649,5329
2016.10.06.,9-10,101,1683,5398
2016.10.06.,10-11,92,1728,5436
2016.10.06.,11-12,107,1754,5472
2016.10.06.,12-13,129,1809,5471
2016.10.06.,13-14,178,1817,5430
2016.10.06.,14-15,145,1834,5384
2016.10.06.,15-16,160,1854,5389
2016.10.06.,16-17,258,1923,5328
2016.10.06.,17-18,221,1872,5311
2016.10.06.,18-19,170,1941,5427
2016.10.06.,19-20,137,2024,5493
2016.10.06.,20-21,143,1791,5264
2016.10.06.,21-22,455,1712,4880
2016.10.06.,22-23,760,1800,4589
2016.10.06.,23-24,944,1833,4430
2016.10.07.,0-1,1061,1686,4153
2016.10.07.,1-2,1224,1661,3979
2016.10.07.,2-3a,N/A,N/A,N/A
2016.10.07.,2-3b,1306,1580,3789
2016.10.07.,3-4,1315,1603,3706
2016.10.07.,4-5,1356,1694,3804
2016.10.07.,5-6,1145,1772,4149
2016.10.07.,6-7,414,1672,4870
2016.10.07.,7-8,181,1657,5157
2016.10.07.,8-9,140,1652,5212
